user_id,email,signup_date,country,user_type
3127,user3127@example.com,2024-12-11,Kyrgyz Republic,vip
3128,user3128@example.com,2024-10-18,Guinea-Bissau,regular
3129,user3129@example.com,2024-03-15,Libyan Arab Jamahiriya,regular
3130,user3130@example.com,2025-04-01,Botswana,vip
3131,user3131@example.com,2023-08-27,Oman,vip
3132,user3132@example.com,2025-06-26,Belgium,vip
3133,user3133@example.com,2024-02-05,Togo,regular
3134,user3134@example.com,2023-07-02,Uganda,vip
3135,user3135@example.com,2025-03-12,Congo,vip
3136,user3136@example.com,2024-01-09,Saint Martin,vip
3137,user3137@example.com,2025-07-27,Belarus,vip
3138,user3138@example.com,2023-03-24,Uganda,vip
3139,user3139@example.com,2022-12-25,Thailand,regular
3140,user3140@example.com,2025-01-22,Norfolk Island,regular
3141,user3141@example.com,2023-01-14,Suriname,regular
3142,user3142@example.com,2025-05-18,Mozambique,vip
3143,user3143@example.com,2024-08-17,Seychelles,vip
3144,user3144@example.com,2025-05-31,Croatia,vip
3145,user3145@example.com,2023-01-22,Micronesia,vip
3146,user3146@example.com,2024-01-05,Mayotte,vip
3147,user3147@example.com,2025-03-14,Latvia,regular
3148,user3148@example.com,2025-09-07,Singapore,regular
3149,user3149@example.com,2023-07-15,Haiti,vip
3150,user3150@example.com,2024-07-28,Czech Republic,regular
3151,user3151@example.com,2025-05-30,Saint Martin,vip
3152,user3152@example.com,2024-02-22,Burkina Faso,vip
3153,user3153@example.com,2024-11-17,Macao,vip
3154,user3154@example.com,2025-01-27,Bermuda,regular
3155,user3155@example.com,2024-08-04,Haiti,regular
3156,user3156@example.com,2025-01-15,Algeria,regular
3157,user3157@example.com,2025-09-21,Dominican Republic,vip
3158,user3158@example.com,2025-07-07,Poland,vip
3159,user3159@example.com,2023-08-11,Saudi Arabia,regular
3160,user3160@example.com,2025-02-02,Burundi,regular
3161,user3161@example.com,2024-10-20,Cayman Islands,regular
3162,user3162@example.com,2023-09-01,Mongolia,regular
3163,user3163@example.com,2025-04-23,Palestinian Territory,regular
3164,user3164@example.com,2023-07-12,Saint Pierre and Miquelon,regular
3165,user3165@example.com,2024-12-17,Wallis and Futuna,regular
3166,user3166@example.com,2024-06-06,Armenia,regular
3167,user3167@example.com,2023-11-01,Senegal,vip
3168,user3168@example.com,2024-12-23,Djibouti,regular
3169,user3169@example.com,2023-03-04,Estonia,vip
3170,user3170@example.com,2024-06-22,Djibouti,regular
3171,user3171@example.com,2023-02-01,Paraguay,vip
3172,user3172@example.com,2023-10-14,Maldives,vip
3173,user3173@example.com,2024-06-10,Iceland,vip
3174,user3174@example.com,2024-11-25,United States Virgin Islands,vip
3175,user3175@example.com,2024-11-02,Turkmenistan,regular
3176,user3176@example.com,2023-02-07,Armenia,regular
3177,user3177@example.com,2025-08-30,Gibraltar,regular
3178,user3178@example.com,2023-05-06,Romania,vip
3179,user3179@example.com,2025-02-13,North Macedonia,vip
3180,user3180@example.com,2024-01-25,Syrian Arab Republic,vip
3181,user3181@example.com,2024-01-10,Mozambique,regular
3182,user3182@example.com,2025-03-21,Montenegro,vip
3183,user3183@example.com,2023-08-24,Honduras,vip
3184,user3184@example.com,2025-09-07,Honduras,vip
3185,user3185@example.com,2024-06-16,Namibia,regular
3186,user3186@example.com,2025-09-06,Ukraine,vip
3187,user3187@example.com,2023-03-27,Maldives,regular
3188,user3188@example.com,2023-12-22,Honduras,vip
3189,user3189@example.com,2023-11-08,Maldives,regular
3190,user3190@example.com,2024-08-18,Guinea,vip
3191,user3191@example.com,2024-05-15,Libyan Arab Jamahiriya,regular
3192,user3192@example.com,2024-12-14,Tuvalu,regular
3193,user3193@example.com,2025-06-22,Albania,regular
3194,user3194@example.com,2025-01-14,Turkmenistan,regular
3195,user3195@example.com,2023-06-30,Kazakhstan,regular
3196,user3196@example.com,2023-08-11,Denmark,regular
3197,user3197@example.com,2023-03-26,Malaysia,vip
3198,user3198@example.com,2025-08-22,Fiji,vip
3199,user3199@example.com,2023-10-21,Canada,regular
3200,user3200@example.com,2023-09-13,Cayman Islands,regular
3201,user3201@example.com,2024-06-11,Netherlands,vip
3202,user3202@example.com,2023-05-29,Panama,regular
3203,user3203@example.com,2023-11-19,Israel,regular
3204,user3204@example.com,2024-04-22,Saint Helena,regular
3205,user3205@example.com,2023-05-22,Liberia,regular
3206,user3206@example.com,2025-10-10,Lesotho,vip
3207,user3207@example.com,2024-12-10,Cote d'Ivoire,vip
3208,user3208@example.com,2025-06-01,Central African Republic,vip
3209,user3209@example.com,2025-08-28,Syrian Arab Republic,vip
3210,user3210@example.com,2024-08-26,Angola,vip
3211,user3211@example.com,2023-12-10,Aruba,vip
3212,user3212@example.com,2023-06-13,Montserrat,vip
3213,user3213@example.com,2025-06-04,Central African Republic,vip
3214,user3214@example.com,2023-06-24,Norfolk Island,regular
3215,user3215@example.com,2025-01-31,Armenia,vip
3216,user3216@example.com,2025-05-03,Cameroon,vip
3217,user3217@example.com,2023-02-21,Chad,vip
3218,user3218@example.com,2024-01-02,Uzbekistan,regular
3219,user3219@example.com,2023-09-02,Maldives,regular
3220,user3220@example.com,2024-08-17,Netherlands Antilles,vip
3221,user3221@example.com,2025-04-20,Northern Mariana Islands,vip
3222,user3222@example.com,2022-12-25,Turkey,vip
3223,user3223@example.com,2025-09-19,Swaziland,regular
3224,user3224@example.com,2024-02-10,Yemen,vip
3225,user3225@example.com,2023-04-09,Cuba,regular
3226,user3226@example.com,2024-10-24,New Caledonia,vip
3227,user3227@example.com,2024-11-28,Trinidad and Tobago,vip
3228,user3228@example.com,2024-12-14,Chile,vip
3229,user3229@example.com,2023-11-02,Switzerland,vip
3230,user3230@example.com,2024-08-26,Netherlands Antilles,vip
3231,user3231@example.com,2023-07-06,South Africa,vip
3232,user3232@example.com,2025-05-20,Swaziland,regular
3233,user3233@example.com,2023-09-05,Nigeria,regular
3234,user3234@example.com,2025-09-16,Malawi,regular
3235,user3235@example.com,2024-01-11,Chad,regular
3236,user3236@example.com,2025-10-27,Guam,vip
3237,user3237@example.com,2024-10-31,Nepal,vip
3238,user3238@example.com,2025-06-01,Bangladesh,regular
3239,user3239@example.com,2023-11-19,Honduras,regular
3240,user3240@example.com,2024-07-17,Bulgaria,vip
3241,user3241@example.com,2023-05-14,Andorra,vip
3242,user3242@example.com,2023-10-07,Mali,vip
3243,user3243@example.com,2025-01-18,Poland,vip
3244,user3244@example.com,2024-09-09,Sweden,vip
3245,user3245@example.com,2023-07-17,New Caledonia,vip
3246,user3246@example.com,2023-04-25,Christmas Island,regular
3247,user3247@example.com,2024-12-05,United Arab Emirates,regular
3248,user3248@example.com,2025-07-08,Netherlands Antilles,vip
3249,user3249@example.com,2023-01-26,Turkey,regular
3250,user3250@example.com,2025-03-01,Macao,vip
3251,user3251@example.com,2023-05-28,Bermuda,vip
3252,user3252@example.com,2024-12-15,Palestinian Territory,vip
3253,user3253@example.com,2023-06-17,United Arab Emirates,regular
3254,user3254@example.com,2025-06-21,Mauritius,regular
3255,user3255@example.com,2022-11-28,Ukraine,vip
3256,user3256@example.com,2025-10-16,Pakistan,regular
3257,user3257@example.com,2024-09-27,Mali,vip
3258,user3258@example.com,2024-09-10,Heard Island and McDonald Islands,regular
3259,user3259@example.com,2023-02-02,Qatar,vip
3260,user3260@example.com,2025-02-27,Japan,regular
3261,user3261@example.com,2023-11-18,Wallis and Futuna,vip
3262,user3262@example.com,2024-12-14,Somalia,regular
3263,user3263@example.com,2024-07-11,Guernsey,regular
3264,user3264@example.com,2025-05-30,Spain,vip
3265,user3265@example.com,2025-11-13,Morocco,regular
3266,user3266@example.com,2023-04-27,Jamaica,vip
3267,user3267@example.com,2023-06-22,Equatorial Guinea,vip
3268,user3268@example.com,2024-12-07,Seychelles,vip
3269,user3269@example.com,2023-11-23,United States of America,vip
3270,user3270@example.com,2023-04-06,Finland,vip
3271,user3271@example.com,2025-06-13,Turkey,vip
3272,user3272@example.com,2025-03-20,Ireland,vip
3273,user3273@example.com,2024-01-01,Comoros,regular
3274,user3274@example.com,2022-12-05,Russian Federation,vip
3275,user3275@example.com,2022-12-08,Morocco,regular
3276,user3276@example.com,2025-02-15,British Indian Ocean Territory (Chagos Archipelago),regular
3277,user3277@example.com,2025-02-11,Albania,vip
3278,user3278@example.com,2024-07-01,Palau,regular
3279,user3279@example.com,2023-10-12,Portugal,regular
3280,user3280@example.com,2024-03-31,Ireland,vip
3281,user3281@example.com,2024-06-11,Botswana,vip
3282,user3282@example.com,2023-07-25,Japan,vip
3283,user3283@example.com,2025-09-04,Myanmar,regular
3284,user3284@example.com,2023-12-26,Eritrea,regular
3285,user3285@example.com,2025-03-08,Jamaica,regular
3286,user3286@example.com,2025-04-22,Haiti,regular
3287,user3287@example.com,2025-07-04,Falkland Islands (Malvinas),vip
3288,user3288@example.com,2025-10-19,Indonesia,vip
3289,user3289@example.com,2023-10-09,Isle of Man,vip
3290,user3290@example.com,2025-04-02,Slovenia,regular
3291,user3291@example.com,2025-04-11,Liberia,vip
3292,user3292@example.com,2023-08-31,Heard Island and McDonald Islands,regular
3293,user3293@example.com,2025-04-13,Moldova,regular
3294,user3294@example.com,2024-12-17,El Salvador,vip
3295,user3295@example.com,2024-03-17,Morocco,vip
3296,user3296@example.com,2024-05-14,Singapore,regular
3297,user3297@example.com,2025-11-26,Indonesia,vip
3298,user3298@example.com,2023-06-29,Timor-Leste,regular
3299,user3299@example.com,2025-09-16,British Indian Ocean Territory (Chagos Archipelago),regular
3300,user3300@example.com,2023-11-18,Kiribati,vip
3301,user3301@example.com,2025-11-17,Zambia,vip
3302,user3302@example.com,2023-08-05,Bolivia,regular
3303,user3303@example.com,2023-10-26,Malawi,regular
3304,user3304@example.com,2024-08-10,Solomon Islands,regular
3305,user3305@example.com,2024-05-05,Spain,vip
3306,user3306@example.com,2025-03-31,Nicaragua,regular
3307,user3307@example.com,2025-11-13,Poland,regular
3308,user3308@example.com,2023-02-15,Central African Republic,vip
3309,user3309@example.com,2024-07-23,North Macedonia,vip
3310,user3310@example.com,2022-12-05,Spain,vip
3311,user3311@example.com,2023-04-17,Swaziland,vip
3312,user3312@example.com,2023-07-10,Latvia,vip
3313,user3313@example.com,2025-06-16,Jordan,vip
3314,user3314@example.com,2023-04-12,Bahrain,regular
3315,user3315@example.com,2024-01-09,Cyprus,regular
3316,user3316@example.com,2024-06-25,Belgium,regular
3317,user3317@example.com,2025-06-30,Argentina,vip
3318,user3318@example.com,2024-07-16,Venezuela,regular
3319,user3319@example.com,2024-08-10,Nicaragua,vip
3320,user3320@example.com,2025-09-11,Mali,regular
3321,user3321@example.com,2024-02-15,Rwanda,regular
3322,user3322@example.com,2025-06-12,Azerbaijan,regular
3323,user3323@example.com,2023-08-26,Northern Mariana Islands,regular
3324,user3324@example.com,2025-01-02,Kazakhstan,regular
3325,user3325@example.com,2022-12-13,Cook Islands,vip
3326,user3326@example.com,2025-09-12,Venezuela,vip
3327,user3327@example.com,2025-02-08,France,regular
3328,user3328@example.com,2023-09-25,Antigua and Barbuda,regular
3329,user3329@example.com,2025-06-15,Malawi,vip
3330,user3330@example.com,2025-02-05,Qatar,vip
3331,user3331@example.com,2023-11-21,Nicaragua,regular
3332,user3332@example.com,2023-08-17,Peru,regular
3333,user3333@example.com,2023-01-22,Guyana,regular
3334,user3334@example.com,2023-12-03,Palau,vip
3335,user3335@example.com,2022-11-27,Cayman Islands,vip
3336,user3336@example.com,2023-04-10,Falkland Islands (Malvinas),vip
3337,user3337@example.com,2024-08-08,Guinea,vip
3338,user3338@example.com,2025-10-02,Indonesia,vip
3339,user3339@example.com,2024-08-17,Namibia,regular
3340,user3340@example.com,2023-10-04,Maldives,vip
3341,user3341@example.com,2022-12-20,Saint Pierre and Miquelon,vip
3342,user3342@example.com,2025-11-24,Bangladesh,vip
3343,user3343@example.com,2023-04-16,Mexico,regular
3344,user3344@example.com,2024-02-11,Saint Kitts and Nevis,regular
3345,user3345@example.com,2025-04-13,United States Virgin Islands,vip
3346,user3346@example.com,2025-05-20,Guernsey,regular
3347,user3347@example.com,2024-05-19,Suriname,regular
3348,user3348@example.com,2024-01-30,Czech Republic,regular
3349,user3349@example.com,2025-06-25,Congo,regular
3350,user3350@example.com,2024-11-02,Venezuela,regular
3351,user3351@example.com,2024-08-15,Morocco,regular
3352,user3352@example.com,2022-12-04,Eritrea,regular
3353,user3353@example.com,2023-08-25,Ireland,regular
3354,user3354@example.com,2025-01-21,Botswana,vip
3355,user3355@example.com,2025-04-12,Barbados,regular
3356,user3356@example.com,2025-01-16,French Polynesia,vip
3357,user3357@example.com,2024-05-08,Yemen,vip
3358,user3358@example.com,2023-05-27,Spain,regular
3359,user3359@example.com,2025-02-01,Zimbabwe,regular
3360,user3360@example.com,2024-01-01,Turkey,regular
3361,user3361@example.com,2025-03-11,Suriname,regular
3362,user3362@example.com,2025-05-08,El Salvador,regular
3363,user3363@example.com,2025-11-09,Kenya,regular
3364,user3364@example.com,2024-07-04,Mongolia,vip
3365,user3365@example.com,2024-12-17,Sierra Leone,vip
3366,user3366@example.com,2023-12-09,Saudi Arabia,vip
3367,user3367@example.com,2024-05-07,Singapore,regular
3368,user3368@example.com,2024-11-08,Pitcairn Islands,vip
3369,user3369@example.com,2024-11-11,Ukraine,vip
3370,user3370@example.com,2025-05-26,Tokelau,regular
3371,user3371@example.com,2023-01-08,Liberia,regular
3372,user3372@example.com,2023-05-26,Eritrea,regular
3373,user3373@example.com,2023-03-11,Hong Kong,vip
3374,user3374@example.com,2025-08-07,Solomon Islands,vip
3375,user3375@example.com,2023-11-04,Philippines,regular
3376,user3376@example.com,2025-11-20,Denmark,vip
3377,user3377@example.com,2024-03-31,Isle of Man,regular
3378,user3378@example.com,2024-05-28,Maldives,vip
3379,user3379@example.com,2025-03-08,Algeria,regular
3380,user3380@example.com,2025-11-19,Syrian Arab Republic,regular
3381,user3381@example.com,2024-01-10,Egypt,vip
3382,user3382@example.com,2024-02-16,Bermuda,regular
3383,user3383@example.com,2024-08-07,Peru,regular
3384,user3384@example.com,2024-05-11,Belarus,vip
3385,user3385@example.com,2025-04-06,Venezuela,regular
3386,user3386@example.com,2023-08-31,Lebanon,regular
3387,user3387@example.com,2024-03-28,Guinea,vip
3388,user3388@example.com,2023-11-01,Uganda,regular
3389,user3389@example.com,2025-05-06,Ethiopia,vip
3390,user3390@example.com,2023-09-06,Yemen,vip
3391,user3391@example.com,2025-10-23,Venezuela,vip
3392,user3392@example.com,2023-09-18,Luxembourg,regular
3393,user3393@example.com,2023-10-03,Dominica,regular
3394,user3394@example.com,2023-12-08,Tunisia,vip
3395,user3395@example.com,2024-01-13,Costa Rica,regular
3396,user3396@example.com,2023-11-18,Cook Islands,vip
3397,user3397@example.com,2023-12-19,Taiwan,vip
3398,user3398@example.com,2025-07-14,Guinea-Bissau,regular
3399,user3399@example.com,2023-07-27,Slovakia (Slovak Republic),regular
3400,user3400@example.com,2023-05-11,British Indian Ocean Territory (Chagos Archipelago),regular
3401,user3401@example.com,2023-03-28,Philippines,regular
3402,user3402@example.com,2025-09-22,Lithuania,regular
3403,user3403@example.com,2025-07-07,Albania,vip
3404,user3404@example.com,2025-03-17,Armenia,regular
3405,user3405@example.com,2024-12-15,Holy See (Vatican City State),regular
3406,user3406@example.com,2025-07-18,Germany,regular
3407,user3407@example.com,2024-12-30,Ukraine,regular
3408,user3408@example.com,2025-05-07,Trinidad and Tobago,vip
3409,user3409@example.com,2024-01-27,Liechtenstein,regular
3410,user3410@example.com,2023-09-07,Serbia,vip
3411,user3411@example.com,2025-01-29,Fiji,vip
3412,user3412@example.com,2024-08-06,Cyprus,vip
3413,user3413@example.com,2025-05-10,Brunei Darussalam,vip
3414,user3414@example.com,2023-02-19,Malta,regular
3415,user3415@example.com,2024-09-14,Lesotho,regular
3416,user3416@example.com,2025-03-16,Antigua and Barbuda,regular
3417,user3417@example.com,2025-01-15,Guatemala,regular
3418,user3418@example.com,2024-07-30,Tokelau,vip
3419,user3419@example.com,2025-10-28,Singapore,vip
3420,user3420@example.com,2023-08-25,Kuwait,vip
3421,user3421@example.com,2023-06-01,Qatar,vip
3422,user3422@example.com,2025-02-09,Kuwait,regular
3423,user3423@example.com,2024-03-31,Portugal,regular
3424,user3424@example.com,2022-12-10,American Samoa,regular
3425,user3425@example.com,2025-10-09,Cote d'Ivoire,regular
3426,user3426@example.com,2024-07-08,Mozambique,regular
3427,user3427@example.com,2023-05-02,Greece,regular
3428,user3428@example.com,2024-06-10,New Zealand,vip
3429,user3429@example.com,2024-01-04,Colombia,vip
3430,user3430@example.com,2025-03-28,Estonia,vip
3431,user3431@example.com,2023-11-30,Ethiopia,vip
3432,user3432@example.com,2024-11-28,New Zealand,regular
3433,user3433@example.com,2024-05-12,Haiti,vip
3434,user3434@example.com,2023-09-08,Luxembourg,vip
3435,user3435@example.com,2024-09-15,Cote d'Ivoire,regular
3436,user3436@example.com,2024-09-08,Reunion,regular
3437,user3437@example.com,2024-06-27,Haiti,vip
3438,user3438@example.com,2024-08-10,Fiji,vip
3439,user3439@example.com,2024-10-27,Cocos (Keeling) Islands,vip
3440,user3440@example.com,2025-05-02,Bulgaria,vip
3441,user3441@example.com,2025-05-09,Poland,vip
3442,user3442@example.com,2023-11-17,Suriname,vip
3443,user3443@example.com,2023-05-01,Saint Helena,vip
3444,user3444@example.com,2024-01-20,Spain,regular
3445,user3445@example.com,2023-11-28,Moldova,regular
